ID_Viagem,Data,Tipo_Frota,Placa_Veiculo,Motorista,Rota,Distancia_km,Carga_Toneladas,Valor_Frete_R$_Ton,Receita_Faturada_R$,Consumo_Diesel_L,Media_Consumo_km_l,Custo_Diesel_R$,Custo_Pedagio_R$,Custo_Manutencao_R$,Custo_Total_Viagem_R$,Margem_Lucro_R$,R$_Km,R$_Ton_Efetivo,Tempo_Rodando_h,Fila_Silo_h,Fila_Porto_Tombador_h,Tempo_Total_Ciclo_h,Score_Telemetria,Emissao_CO2_kg,Status_Entrega
VJ-10094,08/02/2026,Dedicada,PR-D015,Motorista_025,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.18,189.56,9512.12,329.5,1.76,2026.43,340.0,0.0,2366.43,7145.69,4.08,47.16,9.9,3.3,2.3,15.5,91,883.1,Atrasado (Fila)
VJ-10095,08/02/2026,Dedicada,PR-D025,Motorista_004,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.86,184.39,9009.3,341.2,1.7,2098.38,340.0,0.0,2438.38,6570.92,4.2,49.91,10.7,2.4,3.2,16.3,80,914.4,No Prazo
VJ-10096,09/02/2026,Dedicada,PR-D107,Motorista_009,Silo Realeza -> Transbordo Ferroviário (PR),280,48.9,92.35,4515.92,161.8,1.73,995.07,160.0,0.0,1155.07,3360.85,4.13,23.62,5.0,1.0,1.9,7.9,86,433.6,No Prazo
VJ-10097,09/02/2026,Dedicada,PR-D165,Motorista_100,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.27,190.16,9369.18,340.7,1.82,2095.3,410.0,0.0,2505.3,6863.88,4.04,50.85,10.6,1.3,0.8,12.7,75,913.1,No Prazo
VJ-10098,09/02/2026,Dedicada,PR-D199,Motorista_073,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.3,49.76,2453.17,78.2,1.79,480.93,85.0,0.0,565.93,1887.24,4.04,11.48,2.3,2.8,1.1,6.2,91,209.6,No Prazo
VJ-10099,09/02/2026,Dedicada,PR-D180,Motorista_030,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.49,204.75,10133.08,362.6,1.71,2229.99,410.0,0.0,2639.99,7493.09,4.26,53.34,11.7,2.2,1.7,15.6,91,971.8,No Prazo
VJ-10100,09/02/2026,Dedicada,PR-D153,Motorista_145,Silo Realeza -> Transbordo Ferroviário (PR),280,49.99,101.27,5062.49,162.8,1.72,1001.22,160.0,0.0,1161.22,3901.27,4.15,23.23,5.1,3.5,1.6,10.2,95,436.3,No Prazo
VJ-10101,09/02/2026,Dedicada,PR-D108,Motorista_071,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.96,187.7,9377.49,310.2,1.87,1907.73,340.0,0.0,2247.73,7129.76,3.88,44.99,10.2,3.0,17.8,31.0,74,831.3,No Prazo
VJ-10102,09/02/2026,Dedicada,PR-D145,Motorista_115,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.62,318.83,15820.34,1123.0,1.87,6906.45,180.0,0.0,7086.45,8733.89,3.37,142.81,37.6,2.7,8.1,48.4,86,3009.6,No Prazo
VJ-10103,09/02/2026,Dedicada,PR-D184,Motorista_089,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.12,182.22,8768.43,347.3,1.67,2135.9,340.0,0.0,2475.9,6292.53,4.27,51.45,11.0,2.8,3.6,17.4,81,930.8,No Prazo
VJ-10104,09/02/2026,Dedicada,PR-D043,Motorista_128,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.83,293.73,14636.57,1147.5,1.83,7057.12,180.0,0.0,7237.12,7399.45,3.45,145.24,34.4,1.5,0.1,36.0,60,3075.3,No Prazo
VJ-10105,09/02/2026,Dedicada,PR-D124,Motorista_031,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.84,198.51,9893.74,331.4,1.75,2038.11,340.0,0.0,2378.11,7515.63,4.1,47.71,9.6,3.7,28.5,41.8,82,888.2,No Prazo
VJ-10106,09/02/2026,Dedicada,PR-D128,Motorista_089,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.71,311.46,15482.68,1250.0,1.68,7687.5,180.0,0.0,7867.5,7615.18,3.75,158.27,37.5,1.3,8.8,47.6,74,3350.0,No Prazo
VJ-10107,09/02/2026,Dedicada,PR-D011,Motorista_002,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.02,290.85,13966.62,1173.2,1.79,7215.18,180.0,0.0,7395.18,6571.44,3.52,154.0,40.2,3.7,5.0,48.9,67,3144.2,No Prazo
VJ-10108,10/02/2026,Dedicada,PR-D048,Motorista_064,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.98,51.22,2559.98,77.3,1.81,475.4,85.0,0.0,560.4,1999.58,4.0,11.21,2.7,2.0,1.3,6.0,72,207.2,No Prazo
VJ-10109,10/02/2026,Dedicada,PR-D033,Motorista_086,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.35,214.04,10562.87,333.3,1.86,2049.8,410.0,0.0,2459.8,8103.07,3.97,49.84,10.1,3.8,1.8,15.7,80,893.2,No Prazo
VJ-10110,10/02/2026,Dedicada,PR-D144,Motorista_105,Silo Realeza -> Transbordo Ferroviário (PR),280,49.45,97.35,4813.96,155.6,1.8,956.94,160.0,0.0,1116.94,3697.02,3.99,22.59,5.3,2.6,0.8,8.7,77,417.0,No Prazo
VJ-10111,10/02/2026,Dedicada,PR-D037,Motorista_030,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.25,217.76,10942.44,350.3,1.77,2154.35,410.0,0.0,2564.35,8378.09,4.14,51.03,10.9,2.0,1.9,14.8,99,938.8,No Prazo
VJ-10112,10/02/2026,Dedicada,PR-D199,Motorista_098,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.65,198.32,9846.59,341.2,1.7,2098.38,340.0,0.0,2438.38,7408.21,4.2,49.11,9.7,0.6,3.3,13.6,71,914.4,No Prazo
VJ-10113,10/02/2026,Dedicada,PR-D008,Motorista_033,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.27,196.79,9499.05,369.0,1.68,2269.35,410.0,0.0,2679.35,6819.7,4.32,55.51,11.7,2.1,1.8,15.6,88,988.9,No Prazo
VJ-10114,10/02/2026,Dedicada,PR-D089,Motorista_135,Silo Realeza -> Transbordo Ferroviário (PR),280,49.25,106.14,5227.4,155.6,1.8,956.94,160.0,0.0,1116.94,4110.46,3.99,22.68,5.1,2.2,1.4,8.7,77,417.0,No Prazo
VJ-10115,10/02/2026,Própria,PR-P025,Motorista_109,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.28,184.01,9252.02,303.7,1.91,1867.76,340.0,261.0,2648.76,6603.26,4.57,52.68,9.9,3.8,2.4,16.1,60,813.9,No Prazo
VJ-10116,10/02/2026,Dedicada,PR-D186,Motorista_044,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.41,206.08,10182.41,325.8,1.78,2003.67,340.0,0.0,2343.67,7838.74,4.04,47.43,9.9,0.9,9.9,20.7,61,873.1,No Prazo
VJ-10117,10/02/2026,Própria,PR-P043,Motorista_100,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.89,194.78,9522.79,313.1,1.98,1925.57,410.0,279.0,2794.57,6728.22,4.51,57.16,10.1,1.1,1.8,13.0,72,839.1,No Prazo
VJ-10118,10/02/2026,Dedicada,PR-D169,Motorista_076,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.05,45.43,2273.77,76.5,1.83,470.48,85.0,0.0,555.48,1718.29,3.97,11.1,2.2,3.9,0.9,7.0,80,205.0,No Prazo
VJ-10119,10/02/2026,Dedicada,PR-D193,Motorista_120,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.68,186.48,9264.33,320.4,1.81,1970.46,340.0,0.0,2310.46,6953.87,3.98,46.51,9.6,2.5,4.8,16.9,93,858.7,No Prazo
VJ-10120,11/02/2026,Dedicada,PR-D046,Motorista_057,Silo Realeza -> Transbordo Ferroviário (PR),280,48.97,108.6,5318.14,162.8,1.72,1001.22,160.0,0.0,1161.22,4156.92,4.15,23.71,4.6,1.6,0.5,6.7,71,436.3,No Prazo
VJ-10121,11/02/2026,Dedicada,PR-D108,Motorista_021,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.38,200.54,9702.13,325.8,1.78,2003.67,340.0,0.0,2343.67,7358.46,4.04,48.44,11.1,2.9,6.2,20.2,91,873.1,No Prazo
VJ-10122,11/02/2026,Própria,PR-P010,Motorista_083,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.55,189.02,9365.94,316.9,1.83,1948.94,340.0,261.0,2729.94,6636.0,4.71,55.09,10.9,2.6,2.5,16.0,95,849.3,No Prazo
VJ-10123,11/02/2026,Dedicada,PR-D144,Motorista_054,Silo Realeza -> Transbordo Ferroviário (PR),280,50.09,90.63,4539.66,154.7,1.81,951.4,160.0,0.0,1111.4,3428.26,3.97,22.19,5.1,3.5,1.8,10.4,60,414.6,No Prazo
VJ-10124,11/02/2026,Dedicada,PR-D159,Motorista_029,Silo Realeza -> Transbordo Ferroviário (PR),280,49.61,93.93,4659.87,160.9,1.74,989.54,160.0,0.0,1149.54,3510.33,4.11,23.17,5.4,1.4,1.6,8.4,92,431.2,No Prazo
VJ-10125,11/02/2026,Dedicada,PR-D042,Motorista_048,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.11,198.07,9529.15,345.2,1.68,2122.98,340.0,0.0,2462.98,7066.17,4.25,51.19,10.9,1.0,4.5,16.4,61,925.1,No Prazo
VJ-10126,11/02/2026,Dedicada,PR-D121,Motorista_099,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.74,200.5,9972.87,339.2,1.71,2086.08,340.0,0.0,2426.08,7546.79,4.18,48.78,9.9,1.1,0.5,11.5,81,909.1,No Prazo
VJ-10127,11/02/2026,Dedicada,PR-D046,Motorista_105,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.52,206.48,10224.89,347.3,1.67,2135.9,340.0,0.0,2475.9,7748.99,4.27,50.0,10.1,3.2,4.8,18.1,68,930.8,No Prazo
VJ-10128,11/02/2026,Dedicada,PR-D189,Motorista_112,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.48,180.33,8742.4,322.2,1.8,1981.53,340.0,0.0,2321.53,6420.87,4.0,47.89,10.7,3.9,17.1,31.7,76,863.5,No Prazo
VJ-10129,11/02/2026,Dedicada,PR-D145,Motorista_147,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.64,56.76,2817.57,76.5,1.83,470.48,85.0,0.0,555.48,2262.09,3.97,11.19,2.5,0.9,0.8,4.2,75,205.0,No Prazo
VJ-10130,11/02/2026,Dedicada,PR-D153,Motorista_098,Silo Realeza -> Transbordo Ferroviário (PR),280,50.29,100.75,5066.72,159.1,1.76,978.46,160.0,0.0,1138.46,3928.26,4.07,22.64,4.8,1.4,1.9,8.1,91,426.4,No Prazo
VJ-10131,11/02/2026,Dedicada,PR-D055,Motorista_063,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.93,46.03,2252.25,83.3,1.68,512.29,85.0,0.0,597.29,1654.96,4.27,12.21,2.4,1.2,1.5,5.1,89,223.2,No Prazo
VJ-10132,12/02/2026,Dedicada,PR-D188,Motorista_128,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.05,314.3,15730.72,1173.2,1.79,7215.18,180.0,0.0,7395.18,8335.54,3.52,147.76,33.9,3.2,3.3,40.4,69,3144.2,No Prazo
VJ-10133,12/02/2026,Dedicada,PR-D029,Motorista_030,Silo Realeza -> Transbordo Ferroviário (PR),280,48.19,99.94,4816.11,165.7,1.69,1019.06,160.0,0.0,1179.06,3637.05,4.21,24.47,4.9,1.6,1.7,8.2,95,444.1,No Prazo
VJ-10134,12/02/2026,Dedicada,PR-D006,Motorista_003,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.98,216.04,10581.64,354.3,1.75,2178.95,410.0,0.0,2588.95,7992.69,4.18,52.86,11.2,2.6,1.8,15.6,70,949.5,No Prazo
VJ-10135,12/02/2026,Dedicada,PR-D202,Motorista_020,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.27,319.89,16080.87,1206.9,1.74,7422.44,180.0,0.0,7602.44,8478.43,3.62,151.23,39.8,3.3,0.6,43.7,84,3234.5,No Prazo
VJ-10136,12/02/2026,Dedicada,PR-D118,Motorista_043,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.96,182.77,8948.42,324.0,1.79,1992.6,340.0,0.0,2332.6,6615.82,4.02,47.64,9.5,2.3,30.0,41.8,78,868.3,No Prazo
VJ-10137,12/02/2026,Dedicada,PR-D088,Motorista_007,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.72,188.28,9361.28,325.8,1.78,2003.67,340.0,0.0,2343.67,7017.61,4.04,47.14,9.7,3.0,1.0,13.7,97,873.1,No Prazo
VJ-10138,12/02/2026,Dedicada,PR-D098,Motorista_110,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.14,194.27,9546.43,310.2,1.87,1907.73,340.0,0.0,2247.73,7298.7,3.88,45.74,9.3,2.3,13.6,25.2,96,831.3,No Prazo
VJ-10139,12/02/2026,Dedicada,PR-D136,Motorista_015,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.91,199.12,9938.08,351.5,1.65,2161.72,340.0,0.0,2501.72,7436.36,4.31,50.12,10.5,2.7,0.3,13.5,72,942.0,No Prazo
VJ-10140,12/02/2026,Dedicada,PR-D206,Motorista_125,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.39,47.21,2331.7,75.7,1.85,465.56,85.0,0.0,550.56,1781.14,3.93,11.15,2.4,1.5,0.5,4.4,87,202.9,No Prazo
VJ-10141,12/02/2026,Dedicada,PR-D038,Motorista_092,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.57,182.89,9065.86,322.2,1.8,1981.53,340.0,0.0,2321.53,6744.33,4.0,46.83,9.3,3.0,0.7,13.0,62,863.5,No Prazo
VJ-10142,12/02/2026,Dedicada,PR-D016,Motorista_028,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.23,57.89,2849.92,82.8,1.69,509.22,85.0,0.0,594.22,2255.7,4.24,12.07,2.5,2.5,1.8,6.8,67,221.9,No Prazo
VJ-10143,12/02/2026,Própria,PR-P023,Motorista_079,Silo Realeza -> Transbordo Ferroviário (PR),280,48.37,108.28,5237.5,147.4,1.9,906.51,160.0,126.0,1372.51,3864.99,4.9,28.38,4.7,1.2,1.8,7.7,87,395.0,No Prazo
VJ-10144,13/02/2026,Dedicada,PR-D119,Motorista_047,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.98,206.99,10138.37,364.7,1.7,2242.91,410.0,0.0,2652.91,7485.46,4.28,54.16,11.5,3.8,1.4,16.7,75,977.4,No Prazo
VJ-10145,13/02/2026,Dedicada,PR-D162,Motorista_019,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.95,202.29,9902.1,349.4,1.66,2148.81,340.0,0.0,2488.81,7413.29,4.29,50.84,10.3,1.0,3.9,15.2,75,936.4,No Prazo
VJ-10146,13/02/2026,Dedicada,PR-D078,Motorista_009,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.46,47.54,2398.87,75.3,1.86,463.1,85.0,0.0,548.1,1850.77,3.92,10.86,2.4,1.2,1.3,4.9,88,201.8,No Prazo
VJ-10147,13/02/2026,Dedicada,PR-D119,Motorista_060,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.03,192.64,9637.78,308.5,1.88,1897.28,340.0,0.0,2237.28,7400.5,3.86,44.72,10.3,2.1,10.6,23.0,72,826.8,No Prazo
VJ-10148,13/02/2026,Dedicada,PR-D041,Motorista_130,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.5,288.44,14566.22,1166.7,1.8,7175.21,180.0,0.0,7355.21,7211.01,3.5,145.65,37.9,2.9,3.3,44.1,68,3126.8,No Prazo
VJ-10149,13/02/2026,Dedicada,PR-D082,Motorista_139,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.37,205.91,10371.69,333.3,1.74,2049.8,340.0,0.0,2389.8,7981.89,4.12,47.44,9.4,3.1,4.5,17.0,90,893.2,No Prazo
VJ-10150,13/02/2026,Dedicada,PR-D198,Motorista_080,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.64,204.8,10166.27,311.8,1.86,1917.57,340.0,0.0,2257.57,7908.7,3.89,45.48,9.5,2.3,1.5,13.3,86,835.6,No Prazo
VJ-10151,13/02/2026,Própria,PR-P021,Motorista_101,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.78,198.1,9663.32,311.8,1.86,1917.57,340.0,261.0,2698.57,6964.75,4.65,55.32,10.4,0.6,6.2,17.2,66,835.6,No Prazo
VJ-10152,13/02/2026,Dedicada,PR-D113,Motorista_043,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.27,199.13,9811.14,341.2,1.7,2098.38,340.0,0.0,2438.38,7372.76,4.2,49.49,9.9,2.3,2.5,14.7,65,914.4,Atrasado (Fila)
VJ-10153,13/02/2026,Própria,PR-P025,Motorista_120,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.37,56.21,2831.3,74.5,1.88,458.18,85.0,63.0,786.18,2045.12,5.62,15.61,2.4,3.8,2.0,8.2,85,199.7,No Prazo
VJ-10154,13/02/2026,Dedicada,PR-D068,Motorista_017,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.56,209.55,10175.75,341.2,1.7,2098.38,340.0,0.0,2438.38,7737.37,4.2,50.21,9.5,3.2,5.5,18.2,99,914.4,No Prazo
VJ-10155,13/02/2026,Dedicada,PR-D209,Motorista_082,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.03,211.03,10557.83,354.3,1.75,2178.95,410.0,0.0,2588.95,7968.88,4.18,51.75,10.8,2.2,1.0,14.0,97,949.5,Atrasado (Fila)
VJ-10156,14/02/2026,Dedicada,PR-D115,Motorista_037,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.47,198.76,9832.66,320.4,1.81,1970.46,340.0,0.0,2310.46,7522.2,3.98,46.7,10.5,1.7,8.6,20.8,75,858.7,No Prazo
VJ-10157,14/02/2026,Dedicada,PR-D136,Motorista_068,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.48,55.06,2724.37,80.9,1.73,497.54,85.0,0.0,582.54,2141.83,4.16,11.77,2.5,2.5,0.8,5.8,82,216.8,No Prazo
VJ-10158,14/02/2026,Dedicada,PR-D187,Motorista_030,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.37,48.32,2337.24,78.2,1.79,480.93,85.0,0.0,565.93,1771.31,4.04,11.7,2.6,1.3,1.4,5.3,75,209.6,No Prazo
VJ-10159,14/02/2026,Própria,PR-P024,Motorista_005,Silo Realeza -> Transbordo Ferroviário (PR),280,49.76,94.66,4710.28,145.1,1.93,892.36,160.0,126.0,1358.36,3351.92,4.85,27.3,4.9,3.6,1.0,9.5,75,388.9,No Prazo
VJ-10160,14/02/2026,Própria,PR-P042,Motorista_093,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.84,206.93,10313.39,310.2,1.87,1907.73,340.0,261.0,2688.73,7624.66,4.64,53.95,11.1,3.6,1.3,16.0,96,831.3,No Prazo
VJ-10161,14/02/2026,Própria,PR-P013,Motorista_124,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.29,54.32,2731.75,76.5,1.83,470.48,85.0,63.0,798.48,1933.27,5.7,15.88,2.4,1.7,1.9,6.0,76,205.0,Atrasado (Fila)
VJ-10162,14/02/2026,Dedicada,PR-D039,Motorista_073,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.56,52.64,2556.2,76.9,1.82,472.94,85.0,0.0,557.94,1998.26,3.99,11.49,2.5,3.2,1.1,6.8,73,206.1,No Prazo
VJ-10163,14/02/2026,Dedicada,PR-D167,Motorista_037,Silo Realeza -> Transbordo Ferroviário (PR),280,50.15,96.26,4827.44,155.6,1.8,956.94,160.0,0.0,1116.94,3710.5,3.99,22.27,5.2,1.0,1.3,7.5,82,417.0,No Prazo
VJ-10164,14/02/2026,Dedicada,PR-D148,Motorista_046,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.38,52.41,2588.01,82.4,1.7,506.76,85.0,0.0,591.76,1996.25,4.23,11.98,2.4,1.0,1.0,4.4,80,220.8,No Prazo
VJ-10165,14/02/2026,Dedicada,PR-D188,Motorista_145,Silo Realeza -> Transbordo Ferroviário (PR),280,48.24,108.79,5248.03,150.5,1.86,925.58,160.0,0.0,1085.58,4162.45,3.88,22.5,4.6,1.3,0.5,6.4,90,403.3,No Prazo
VJ-10166,14/02/2026,Dedicada,PR-D176,Motorista_108,Silo Realeza -> Transbordo Ferroviário (PR),280,48.22,93.41,4504.23,169.7,1.65,1043.66,160.0,0.0,1203.66,3300.57,4.3,24.96,5.2,2.3,1.6,9.1,71,454.8,No Prazo
VJ-10167,14/02/2026,Própria,PR-P004,Motorista_113,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.16,185.66,9127.05,284.3,2.04,1748.45,340.0,261.0,2529.45,6597.6,4.36,51.45,9.4,3.1,5.4,17.9,92,761.9,Atrasado (Fila)
VJ-10168,15/02/2026,Dedicada,PR-D146,Motorista_097,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.19,319.43,15712.76,1265.1,1.66,7780.36,180.0,0.0,7960.36,7752.4,3.79,161.83,33.4,2.0,8.9,44.3,67,3390.5,No Prazo
VJ-10169,15/02/2026,Dedicada,PR-D061,Motorista_025,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.07,49.48,2427.98,80.9,1.73,497.54,85.0,0.0,582.54,1845.44,4.16,11.87,2.3,1.5,0.9,4.7,62,216.8,No Prazo
VJ-10170,15/02/2026,Dedicada,PR-D114,Motorista_040,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.19,56.16,2818.67,83.8,1.67,515.37,85.0,0.0,600.37,2218.3,4.29,11.96,2.5,3.3,1.9,7.7,71,224.6,No Prazo
VJ-10171,15/02/2026,Dedicada,PR-D061,Motorista_062,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.12,208.37,10235.13,345.2,1.68,2122.98,340.0,0.0,2462.98,7772.15,4.25,50.14,9.8,3.2,14.6,27.6,76,925.1,No Prazo
VJ-10172,15/02/2026,Dedicada,PR-D136,Motorista_053,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.23,204.6,10072.46,364.7,1.7,2242.91,410.0,0.0,2652.91,7419.55,4.28,53.89,11.1,1.1,1.7,13.9,96,977.4,No Prazo
VJ-10173,15/02/2026,Própria,PR-P046,Motorista_001,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.35,53.23,2626.9,76.9,1.82,472.94,85.0,63.0,800.94,1825.96,5.72,16.23,2.5,1.7,2.0,6.2,76,206.1,No Prazo
VJ-10174,15/02/2026,Dedicada,PR-D141,Motorista_146,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.71,309.51,15385.74,1123.0,1.87,6906.45,180.0,0.0,7086.45,8299.29,3.37,142.56,34.6,1.9,2.1,38.6,93,3009.6,No Prazo
VJ-10175,15/02/2026,Dedicada,PR-D025,Motorista_104,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.08,192.89,9274.15,315.2,1.84,1938.48,340.0,0.0,2278.48,6995.67,3.93,47.39,10.8,3.2,1.3,15.3,80,844.7,No Prazo
VJ-10176,15/02/2026,Dedicada,PR-D101,Motorista_135,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.32,194.29,9776.67,366.9,1.69,2256.44,410.0,0.0,2666.44,7110.23,4.3,52.99,9.9,1.5,1.9,13.3,99,983.3,No Prazo
VJ-10177,15/02/2026,Dedicada,PR-D076,Motorista_059,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.91,197.71,9867.71,339.2,1.71,2086.08,340.0,0.0,2426.08,7441.63,4.18,48.61,9.4,3.9,7.6,20.9,69,909.1,No Prazo
VJ-10178,15/02/2026,Dedicada,PR-D016,Motorista_123,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.18,45.26,2271.15,75.7,1.85,465.56,85.0,0.0,550.56,1720.59,3.93,10.97,2.5,0.9,1.4,4.8,63,202.9,No Prazo
VJ-10179,15/02/2026,Própria,PR-P006,Motorista_119,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.58,215.5,10684.49,321.2,1.93,1975.38,410.0,279.0,2844.38,7840.11,4.59,57.37,10.8,2.0,0.7,13.5,92,860.8,No Prazo
VJ-10180,16/02/2026,Dedicada,PR-D207,Motorista_118,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.89,57.82,2884.64,77.3,1.81,475.4,85.0,0.0,560.4,2324.24,4.0,11.23,2.5,2.8,1.4,6.7,80,207.2,No Prazo
VJ-10181,16/02/2026,Dedicada,PR-D177,Motorista_066,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,50.2,299.75,15047.45,1117.0,1.88,6869.55,180.0,0.0,7049.55,7997.9,3.36,140.43,35.4,1.4,3.1,39.9,69,2993.6,No Prazo
VJ-10182,16/02/2026,Própria,PR-P033,Motorista_091,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.59,180.56,8773.41,315.2,1.84,1938.48,340.0,261.0,2719.48,6053.93,4.69,55.97,10.0,1.3,12.3,23.6,82,844.7,No Prazo
VJ-10183,16/02/2026,Dedicada,PR-D099,Motorista_007,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.17,183.02,8816.07,339.2,1.71,2086.08,340.0,0.0,2426.08,6389.99,4.18,50.36,9.6,2.4,2.3,14.3,80,909.1,No Prazo
VJ-10184,16/02/2026,Dedicada,PR-D050,Motorista_044,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.37,192.04,9288.97,331.4,1.75,2038.11,340.0,0.0,2378.11,6910.86,4.1,49.16,10.4,2.8,0.8,14.0,69,888.2,No Prazo
VJ-10185,16/02/2026,Própria,PR-P025,Motorista_038,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.13,200.98,10075.13,284.3,2.04,1748.45,340.0,261.0,2529.45,7545.68,4.36,50.46,9.2,0.8,7.3,17.3,75,761.9,No Prazo
VJ-10186,16/02/2026,Própria,PR-P014,Motorista_058,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.31,209.66,10338.33,305.3,1.9,1877.6,340.0,261.0,2658.6,7679.73,4.58,53.92,11.1,1.2,4.0,16.3,88,818.2,No Prazo
VJ-10187,16/02/2026,Dedicada,PR-D145,Motorista_043,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.71,181.87,9040.76,333.3,1.74,2049.8,340.0,0.0,2389.8,6650.96,4.12,48.07,10.1,0.6,24.0,34.7,83,893.2,No Prazo
VJ-10188,16/02/2026,Dedicada,PR-D172,Motorista_009,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.97,211.2,10342.46,338.8,1.83,2083.62,410.0,0.0,2493.62,7848.84,4.02,50.92,10.3,1.5,0.8,12.6,66,908.0,No Prazo
VJ-10189,16/02/2026,Dedicada,PR-D036,Motorista_112,Silo Realeza -> Transbordo Ferroviário (PR),280,49.12,96.48,4739.1,153.0,1.83,940.95,160.0,0.0,1100.95,3638.15,3.93,22.41,4.7,3.1,0.9,8.7,85,410.0,No Prazo
